URL	TYPE	TIMEFRAME
https://www.wga.hu/html/s/susini/francesc/venus2.html	mythological	1601-1650
https://www.wga.hu/html/s/susini/francesc/zdesign1.html	other	1601-1650
https://www.wga.hu/html/s/susini/francesc/zdesign2.html	other	1601-1650
https://www.wga.hu/html/s/susini/francesc/zdesign3.html	other	1601-1650
https://www.wga.hu/html/s/susterma/cosino3.html	portrait	1601-1650
https://www.wga.hu/html/s/susterma/ferdina.html	portrait	1601-1650
https://www.wga.hu/html/s/susterma/ferdinan.html	portrait	1601-1650
https://www.wga.hu/html/s/susterma/ferdinax.html	portrait	1601-1650
https://www.wga.hu/html/s/susterma/galilei.html	portrait	1601-1650
https://www.wga.hu/html/s/susterma/gonzaga.html	portrait	1601-1650
https://www.wga.hu/html/s/susterma/margheri.html	portrait	1601-1650
https://www.wga.hu/html/s/susterma/mattias.html	portrait	1601-1650
https://www.wga.hu/html/s/susterma/valdemar.html	portrait	1601-1650
https://www.wga.hu/html/s/susterma/vittori1.html	portrait	1601-1650
https://www.wga.hu/html/s/susterma/vittori2.html	portrait	1601-1650
https://www.wga.hu/html/s/sustris/friedric/birth.html	genre	1551-1600
https://www.wga.hu/html/s/sustris/friedric/daphne.html	mythological	1551-1600
https://www.wga.hu/html/s/sustris/friedric/offering.html	study	1551-1600
https://www.wga.hu/html/s/sustris/lambert/1vescov.html	interior	1551-1600
https://www.wga.hu/html/s/sustris/lambert/1vescov1.html	mythological	1551-1600
https://www.wga.hu/html/s/sustris/lambert/1vescov2.html	portrait	1551-1600
https://www.wga.hu/html/s/sustris/lambert/1vescov3.html	mythological	1551-1600
https://www.wga.hu/html/s/sustris/lambert/1vescov4.html	mythological	1551-1600
https://www.wga.hu/html/s/sustris/lambert/1vescov5.html	genre	1551-1600
https://www.wga.hu/html/s/sustris/lambert/1vescov6.html	other	1551-1600
https://www.wga.hu/html/s/sustris/lambert/1vescov7.html	other	1551-1600
https://www.wga.hu/html/s/sustris/lambert/baptism.html	religious	1551-1600
https://www.wga.hu/html/s/sustris/lambert/judith.html	religious	1551-1600
https://www.wga.hu/html/s/sustris/lambert/landscap.html	landscape	1551-1600
https://www.wga.hu/html/s/sustris/lambert/perseus.html	mythological	1551-1600
https://www.wga.hu/html/s/sustris/lambert/sc_birth.html	other	1551-1600
https://www.wga.hu/html/s/sustris/lambert/vanity.html	mythological	1551-1600
https://www.wga.hu/html/s/sustris/lambert/venus_cu.html	mythological	1551-1600
https://www.wga.hu/html/s/sustris/lambert/virgin_c.html	religious	1551-1600
https://www.wga.hu/html/s/suvee/combat.html	mythological	1751-1800
https://www.wga.hu/html/s/suvee/inventio.html	mythological	1751-1800
https://www.wga.hu/html/s/suvee/miloncro.html	mythological	1751-1800
https://www.wga.hu/html/s/suys/son/stockex1.html	other	1851-1900
https://www.wga.hu/html/s/suys/son/stockex2.html	other	1851-1900
https://www.wga.hu/html/s/suys/father/botanica.html	other	1801-1850
https://www.wga.hu/html/s/suys/father/mozesaar.html	other	1801-1850
https://www.wga.hu/html/s/suzor/brittany.html	landscape	1851-1900
https://www.wga.hu/html/s/swaine/royalwil.html	landscape	1751-1800
https://www.wga.hu/html/s/swammerd/louse.html	study	1651-1700
https://www.wga.hu/html/s/swanenbu/isaac/removal.html	historical	1551-1600
https://www.wga.hu/html/s/swanenbu/isaac/selfport.html	portrait	1551-1600
https://www.wga.hu/html/s/swanenbu/willem/arminius.html	portrait	1601-1650
https://www.wga.hu/html/s/swanenbu/willem/j_paris.html	mythological	1601-1650
https://www.wga.hu/html/s/swanenbu/willem/landyach.html	other	1601-1650
https://www.wga.hu/html/s/swanenbu/willem/library.html	other	1601-1650
https://www.wga.hu/html/s/swanenbu/willem/lot_daug.html	religious	1601-1650
https://www.wga.hu/html/s/swanenbu/willem/s_emmaus.html	religious	1601-1650
https://www.wga.hu/html/s/swanenbu/willem/zacchaeu.html	religious	1601-1650
https://www.wga.hu/html/s/swanevel/huntsman.html	landscape	1601-1650
https://www.wga.hu/html/s/swanevel/italian.html	landscape	1601-1650
https://www.wga.hu/html/s/swanevel/italiana.html	landscape	1601-1650
https://www.wga.hu/html/s/swanevel/italland.html	landscape	1601-1650
https://www.wga.hu/html/s/swanevel/landnymp.html	landscape	1601-1650
https://www.wga.hu/html/s/swanevel/landscap.html	landscape	1601-1650
https://www.wga.hu/html/s/swanevel/riverlan.html	landscape	1601-1650
https://www.wga.hu/html/s/swart/lamentin.html	other	1501-1550
https://www.wga.hu/html/s/swart/preachin.html	religious	1501-1550
https://www.wga.hu/html/s/swart/silenus.html	mythological	1501-1550
https://www.wga.hu/html/s/sweerts/drawingc.html	genre	1651-1700
https://www.wga.hu/html/s/sweerts/huntrest.html	genre	1651-1700
https://www.wga.hu/html/s/sweerts/laundry.html	genre	1651-1700
https://www.wga.hu/html/s/sweerts/maidserv.html	portrait	1651-1700
https://www.wga.hu/html/s/sweerts/playdice.html	genre	1651-1700
https://www.wga.hu/html/s/sweerts/portrait.html	portrait	1651-1700
https://www.wga.hu/html/s/sweerts/selfport.html	portrait	1651-1700
https://www.wga.hu/html/s/sweerts/turban.html	portrait	1651-1700
https://www.wga.hu/html/s/sweerts/wrestler.html	genre	1651-1700
https://www.wga.hu/html/s/sweerts/young_pr.html	genre	1651-1700
https://www.wga.hu/html/s/sweerts/youngart.html	other	1651-1700
https://www.wga.hu/html/s/sweerts/youngman.html	portrait	1651-1700
https://www.wga.hu/html/s/swoboda/peeptrai.html	genre	1851-1900
https://www.wga.hu/html/s/swol/ratcatch.html	genre	1651-1700
https://www.wga.hu/html/s/syrlin/stalls1.html	religious	1451-1500
https://www.wga.hu/html/s/syrlin/stalls2.html	other	1451-1500
https://www.wga.hu/html/s/szekely/1selfpor.html	portrait	1851-1900
https://www.wga.hu/html/s/szekely/2louis.html	historical	1851-1900
https://www.wga.hu/html/s/szekely/2louis1.html	historical	1851-1900
https://www.wga.hu/html/s/szekely/2louis2.html	historical	1851-1900
https://www.wga.hu/html/s/szekely/3eger.html	historical	1851-1900
https://www.wga.hu/html/s/szekely/4laszlo.html	historical	1851-1900
https://www.wga.hu/html/s/szekely/5dancer.html	genre	1851-1900
https://www.wga.hu/html/s/szekely/6boating.html	genre	1851-1900
https://www.wga.hu/html/s/szekely/7boy.html	genre	1851-1900
https://www.wga.hu/html/s/szekely/8japanes.html	portrait	1851-1900
https://www.wga.hu/html/s/szinyei/01szinye.html	other	1851-1900
https://www.wga.hu/html/s/szinyei/02szinye.html	landscape	1851-1900
https://www.wga.hu/html/s/szinyei/03szinye.html	genre	1851-1900
https://www.wga.hu/html/s/szinyei/04szinye.html	other	1851-1900
https://www.wga.hu/html/s/szinyei/05szinye.html	portrait	1851-1900
https://www.wga.hu/html/s/szinyei/06szinye.html	genre	1851-1900
https://www.wga.hu/html/s/szinyei/07szinye.html	genre	1851-1900
https://www.wga.hu/html/s/szinyei/08szinye.html	portrait	1851-1900
https://www.wga.hu/html/s/szinyei/09szinye.html	genre	1851-1900
https://www.wga.hu/html/s/szinyei/10szinye.html	portrait	1851-1900
https://www.wga.hu/html/s/szinyei/11szinye.html	genre	1851-1900
https://www.wga.hu/html/s/szinyei/12szinye.html	landscape	1851-1900
https://www.wga.hu/html/s/szinyei/13szinye.html	landscape	1851-1900
https://www.wga.hu/html/s/szinyei/14szinye.html	landscape	1851-1900
https://www.wga.hu/html/t/tacca/son/bacchino.html	mythological	1651-1700
https://www.wga.hu/html/t/tacca/son/putto.html	other	1651-1700
https://www.wga.hu/html/t/tacca/father/boboli.html	mythological	1601-1650
https://www.wga.hu/html/t/tacca/father/ferdina1.html	portrait	1601-1650
https://www.wga.hu/html/t/tacca/father/ferdina2.html	portrait	1601-1650
https://www.wga.hu/html/t/tacca/father/fountai.html	other	1601-1650
https://www.wga.hu/html/t/tacca/father/fountain.html	other	1601-1650
https://www.wga.hu/html/t/tacca/father/fountaip.html	other	1601-1650
https://www.wga.hu/html/t/tacca/father/fountair.html	other	1601-1650
https://www.wga.hu/html/t/tacca/father/fountaix.html	other	1601-1650
https://www.wga.hu/html/t/tacca/father/francesc.html	portrait	1601-1650
https://www.wga.hu/html/t/tacca/father/philip4.html	portrait	1601-1650
https://www.wga.hu/html/t/tacca/father/slave.html	mythological	1601-1650
https://www.wga.hu/html/t/taddeo/allegory.html	mythological	1351-1400
https://www.wga.hu/html/t/taddeo/funeral.html	religious	1351-1400
https://www.wga.hu/html/t/taddeo/gimignan.html	religious	1351-1400
https://www.wga.hu/html/t/taddeo/gimignax.html	other	1351-1400
https://www.wga.hu/html/t/taddeo/head_ang.html	religious	1351-1400
https://www.wga.hu/html/t/taddeo/lastjudg.html	religious	1351-1400
https://www.wga.hu/html/t/taddeo/virgin.html	religious	1351-1400
https://www.wga.hu/html/t/taddeo/virgin_c.html	religious	1351-1400
https://www.wga.hu/html/t/tadolini/greek_sl.html	other	1851-1900
https://www.wga.hu/html/t/tadolini/susanna.html	religious	1851-1900
https://www.wga.hu/html/t/talenti/francesc/1duomo.html	interior	1301-1350
https://www.wga.hu/html/t/talenti/francesc/campani1.html	other	1301-1350
https://www.wga.hu/html/t/talenti/francesc/campani2.html	other	1301-1350
https://www.wga.hu/html/t/talenti/simone/loggia.html	other	1351-1400
https://www.wga.hu/html/t/talpa/gonzaga1.html	portrait	1401-1450
https://www.wga.hu/html/t/talpa/gonzaga2.html	portrait	1401-1450
https://www.wga.hu/html/t/tamagni/portrait.html	portrait	1501-1550
https://www.wga.hu/html/t/tamm/flowers.html	still-life	1651-1700
https://www.wga.hu/html/t/tamm/flowers1.html	still-life	1651-1700
https://www.wga.hu/html/t/tamm/stillife.html	still-life	1651-1700
https://www.wga.hu/html/t/tamm/twodoves.html	genre	1651-1700
https://www.wga.hu/html/t/tanzio/david.html	religious	1601-1650
https://www.wga.hu/html/t/tanzio/david1.html	religious	1601-1650
https://www.wga.hu/html/t/tanzio/eccehomo.html	religious	1601-1650
https://www.wga.hu/html/t/tanzio/jerome.html	religious	1601-1650
https://www.wga.hu/html/t/tanzio/johnbapt.html	religious	1601-1650
https://www.wga.hu/html/t/tanzio/onofrio.html	religious	1601-1650
https://www.wga.hu/html/t/tanzio/portrai1.html	portrait	1601-1650
https://www.wga.hu/html/t/tanzio/portrai2.html	portrait	1601-1650
https://www.wga.hu/html/t/tanzio/study1.html	study	1601-1650
https://www.wga.hu/html/t/tanzio/study2.html	landscape	1601-1650
https://www.wga.hu/html/t/taraval/guillaum/christ_s.html	religious	1701-1750
https://www.wga.hu/html/t/taraval/guillaum/design.html	study	1701-1750
https://www.wga.hu/html/t/taraval/hugues/telemach.html	mythological	1751-1800
https://www.wga.hu/html/t/taraval/hugues/zbacchus.html	mythological	1751-1800
https://www.wga.hu/html/t/taraval/louis/design1.html	study	1751-1800
https://www.wga.hu/html/t/taraval/louis/design2.html	study	1751-1800
https://www.wga.hu/html/t/tarbell/sisters.html	genre	1851-1900
https://www.wga.hu/html/t/tarchian/artemisi.html	mythological	1601-1650
https://www.wga.hu/html/t/tardieu/watteau.html	portrait	1701-1750
https://www.wga.hu/html/t/targone/belveder.html	other	1551-1600
https://www.wga.hu/html/t/tarsia/charity.html	mythological	1701-1750
https://www.wga.hu/html/t/tarsia/valier.html	other	1701-1750
https://www.wga.hu/html/t/taruffi/andrew.html	religious	1651-1700
https://www.wga.hu/html/t/tassaert/jean/catherin.html	mythological	1751-1800
https://www.wga.hu/html/t/tassaert/jean/selfport.html	portrait	1751-1800
https://www.wga.hu/html/t/tassaert/octave/deathcor.html	historical	1801-1850
https://www.wga.hu/html/t/tassaert/octave/studio_i.html	interior	1801-1850
https://www.wga.hu/html/t/tassel/montholo.html	portrait	1601-1650
https://www.wga.hu/html/t/tassel/port_man.html	portrait	1601-1650
https://www.wga.hu/html/t/tassel/st_john.html	religious	1601-1650
https://www.wga.hu/html/t/tasselli/oldpete1.html	religious	1501-1550
https://www.wga.hu/html/t/tasselli/oldpete2.html	religious	1501-1550
https://www.wga.hu/html/t/tassi/1embarka.html	historical	1601-1650
https://www.wga.hu/html/t/tassi/2coral_f.html	landscape	1601-1650
https://www.wga.hu/html/t/tassi/competit.html	other	1601-1650
https://www.wga.hu/html/t/tassi/imaginar.html	landscape	1601-1650
https://www.wga.hu/html/t/tassi/lancelot.html	interior	1601-1650
https://www.wga.hu/html/t/tassi/pair1.html	historical	1601-1650
https://www.wga.hu/html/t/tassi/pair2.html	landscape	1601-1650
https://www.wga.hu/html/t/tassi/quirinal.html	other	1601-1650
https://www.wga.hu/html/t/tassi/zacetosa.html	study	1601-1650
https://www.wga.hu/html/t/tassi/zcapricc.html	landscape	1601-1650
https://www.wga.hu/html/t/tassi/zriver.html	landscape	1601-1650
https://www.wga.hu/html/t/taunay/country.html	landscape	1751-1800
https://www.wga.hu/html/t/taunay/mountain.html	landscape	1751-1800
https://www.wga.hu/html/t/taunay/parade.html	genre	1751-1800
https://www.wga.hu/html/t/teerlinc/miniatu1.html	portrait	1551-1600
https://www.wga.hu/html/t/teerlinc/miniatu2.html	portrait	1551-1600
https://www.wga.hu/html/t/teerlinc/miniatu3.html	portrait	1551-1600
https://www.wga.hu/html/t/teerlinc/miniatu4.html	portrait	1551-1600
https://www.wga.hu/html/t/telepy/carthusi.html	landscape	1851-1900
https://www.wga.hu/html/t/telepy/diosgyor.html	landscape	1851-1900
https://www.wga.hu/html/t/telepy/tarn.html	landscape	1851-1900
https://www.wga.hu/html/t/temanza/maddalen.html	other	1751-1800
https://www.wga.hu/html/t/temanza/maddalex.html	other	1751-1800
https://www.wga.hu/html/t/temanza/maddaley.html	study	1751-1800
https://www.wga.hu/html/t/temanza/theatre.html	study	1751-1800
https://www.wga.hu/html/t/tempel/1allegor.html	historical	1651-1700
https://www.wga.hu/html/t/tempel/2allegor.html	historical	1651-1700
https://www.wga.hu/html/t/tempel/3allegor.html	historical	1651-1700
https://www.wga.hu/html/t/tempel/port_fam.html	portrait	1651-1700
https://www.wga.hu/html/t/tempel/port_lad.html	portrait	1651-1700
https://www.wga.hu/html/t/tempel/port_pla.html	portrait	1651-1700
https://www.wga.hu/html/t/tempesta/death_ad.html	mythological	1551-1600
https://www.wga.hu/html/t/tempesta/deianira.html	mythological	1551-1600
https://www.wga.hu/html/t/tempesta/jupiter.html	mythological	1551-1600
https://www.wga.hu/html/t/tempesta/mourning.html	mythological	1551-1600
https://www.wga.hu/html/t/tempesta/the_conv.html	religious	1551-1600
https://www.wga.hu/html/t/tempesta/the_oath.html	historical	1551-1600
https://www.wga.hu/html/t/tenerani/pius_8.html	religious	1801-1850
https://www.wga.hu/html/t/tenerani/pius_8u.html	religious	1801-1850
https://www.wga.hu/html/t/tenerani/psyche.html	mythological	1801-1850
https://www.wga.hu/html/t/tengnage/vertumnu.html	mythological	1601-1650
https://www.wga.hu/html/t/teniers/abraham/dancing.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/abraham/ruralfea.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan1/alchemis.html	genre	1601-1650
https://www.wga.hu/html/t/teniers/jan1/calvary.html	religious	1601-1650
https://www.wga.hu/html/t/teniers/jan1/calvary1.html	religious	1601-1650
https://www.wga.hu/html/t/teniers/jan1/christia.html	religious	1601-1650
https://www.wga.hu/html/t/teniers/jan1/miracle.html	religious	1601-1650
https://www.wga.hu/html/t/teniers/jan1/villag_f.html	genre	1601-1650
https://www.wga.hu/html/t/teniers/jan1/vulcan.html	mythological	1601-1650
https://www.wga.hu/html/t/teniers/jan2/1/apes.html	still-life	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/archduke.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/barninte.html	interior	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/cobbler.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/flautist.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/gallery.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/gallery1.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/gallery2.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/gallery3.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/gallery4.html	interior	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/gamblin.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/gamblin1.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/gambling.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/hunting.html	landscape	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/hustleca.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/interior.html	interior	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/kitch_sc.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/kitchen.html	still-life	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/mad_meg.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/old_maid.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/painter.html	portrait	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/pavilio.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/pavilio1.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/peasants.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/player.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/portrait.html	portrait	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/rainbow.html	landscape	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/rainbow1.html	landscape	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/smoker.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/smoker_l.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/smokers.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/smokers0.html	interior	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/smokers1.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/smokers2.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/smokers3.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/tavern.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/twelfthn.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/1/worksmer.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/before_i.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/feast.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/giardrop.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/guardroo.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/guardrox.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/kermess.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/kermess2.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/kermis.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/kermis1.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/kermis2.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/landsca.html	landscape	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/landsca1.html	landscape	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/landscap.html	landscape	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/landscax.html	landscape	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/peas_dan.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/peas_dax.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/peas_dic.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/peasants.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/peasbowl.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/playing.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/return_h.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/revelle1.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/revelle2.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/sjerome.html	religious	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/sjerome1.html	religious	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/skittle.html	landscape	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/stercksh.html	landscape	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/temptati.html	religious	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/temptatj.html	religious	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/temptatk.html	religious	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/temptatx.html	religious	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/temptatz.html	religious	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/temptaty.html	religious	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/twodrunk.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/v_feast.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/vill_scen.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/village.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/vilrevel.html	genre	1651-1700
https://www.wga.hu/html/t/teniers/jan2/2/witches.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/1/bp_advic.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/1/bp_advid.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/1/brothel.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/1/bssenger.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/1/btoilet.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/1/cardplay.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/1/concert_.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/1/family.html	portrait	1651-1700
https://www.wga.hu/html/t/terborch/1/knife_gr.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/1/lemonade.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/1/lemonadx.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/1/letter.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/1/munster.html	historical	1651-1700
https://www.wga.hu/html/t/terborch/1/officer.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/1/oldwoman.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/1/peeling.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/1/portrait.html	portrait	1651-1700
https://www.wga.hu/html/t/terborch/1/schalcke.html	portrait	1651-1700
https://www.wga.hu/html/t/terborch/1/sgrinder.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/1/suitor.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/1/suitor1.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/1/theorbo.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/1/theorbo1.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/2/boy_flea.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/2/curiosit.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/2/dancing.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/2/duren1.html	portrait	1651-1700
https://www.wga.hu/html/t/terborch/2/duren2.html	portrait	1651-1700
https://www.wga.hu/html/t/terborch/2/lady_toi.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/2/memorial.html	portrait	1651-1700
https://www.wga.hu/html/t/terborch/2/port_man.html	portrait	1651-1700
https://www.wga.hu/html/t/terborch/2/portrai1.html	portrait	1651-1700
https://www.wga.hu/html/t/terborch/2/portrai2.html	portrait	1651-1700
https://www.wga.hu/html/t/terborch/2/spinning.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/2/thevisit.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/2/w_letter.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/2/w_mirror.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/2/woman_c.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/2/woman_d.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/2/woman_l.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/2/woman_r.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/2/woman_s.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/2/woman_w.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/3/concer.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/3/concers.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/3/concert.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/3/gesina.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/3/ladyread.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/3/lreading.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/3/lute_pla.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/3/luteplay.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/3/message.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/3/officer.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/3/portr_y.html	portrait	1651-1700
https://www.wga.hu/html/t/terborch/3/readin_l.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/3/readin_m.html	portrait	1651-1700
https://www.wga.hu/html/t/terborch/3/soldier.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/3/theorbo.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/3/theorbo1.html	genre	1651-1700
https://www.wga.hu/html/t/terborch/3/violinis.html	genre	1651-1700
https://www.wga.hu/html/t/terbrugg/1/adoratio.html	religious	1601-1650
https://www.wga.hu/html/t/terbrugg/1/annuncia.html	religious	1601-1650
https://www.wga.hu/html/t/terbrugg/1/crowning.html	religious	1601-1650
https://www.wga.hu/html/t/terbrugg/1/crucifix.html	religious	1601-1650
https://www.wga.hu/html/t/terbrugg/1/crucifiz.html	religious	1601-1650
https://www.wga.hu/html/t/terbrugg/1/delivera.html	religious	1601-1650
https://www.wga.hu/html/t/terbrugg/1/emmaus.html	religious	1601-1650
https://www.wga.hu/html/t/terbrugg/1/esausell.html	religious	1601-1650
https://www.wga.hu/html/t/terbrugg/1/flutepl.html	genre	1601-1650
https://www.wga.hu/html/t/terbrugg/1/flutepla.html	genre	1601-1650
https://www.wga.hu/html/t/terbrugg/1/incredul.html	religious	1601-1650
https://www.wga.hu/html/t/terbrugg/1/matthew.html	religious	1601-1650
https://www.wga.hu/html/t/terbrugg/1/matthew1.html	religious	1601-1650
https://www.wga.hu/html/t/terbrugg/1/matthew2.html	religious	1601-1650
https://www.wga.hu/html/t/terbrugg/1/supper.html	genre	1601-1650
https://www.wga.hu/html/t/terbrugg/2/bagpipe.html	genre	1601-1650
https://www.wga.hu/html/t/terbrugg/2/boy_pipe.html	genre	1601-1650
https://www.wga.hu/html/t/terbrugg/2/bravo.html	genre	1601-1650
https://www.wga.hu/html/t/terbrugg/2/concert.html	genre	1601-1650
https://www.wga.hu/html/t/terbrugg/2/concert1.html	genre	1601-1650
https://www.wga.hu/html/t/terbrugg/2/concert3.html	genre	1601-1650
https://www.wga.hu/html/t/terbrugg/2/concert4.html	genre	1601-1650
https://www.wga.hu/html/t/terbrugg/2/duet.html	genre	1601-1650
https://www.wga.hu/html/t/terbrugg/2/esausell.html	religious	1601-1650
https://www.wga.hu/html/t/terbrugg/2/girlhold.html	genre	1601-1650
https://www.wga.hu/html/t/terbrugg/2/ijacob.html	religious	1601-1650
